artistName,trackName,Minutes Played
Ed Sheeran,Shape of You,3.9
Maren Morris,The Bones - with Hozier,3.29
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",4.56
Dua Lipa,Don't Start Now,0.28
Dua Lipa,Don't Start Now,3.08
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Taylor Swift,exile (feat. Bon Iver),4.76
Maren Morris,The Bones,3.29
Taylor Swift,champagne problems,4.07
Dua Lipa,Levitating,3.4
Taylor Swift,willow,3.58
Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",1.46
Miranda Lambert,Settling Down,3.29
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Maren Morris,The Bones - with Hozier,3.29
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4.15
Taylor Swift,Lover,3.57
Taylor Swift,Lover,0.13
Taylor Swift,Our Song,3.35
Taylor Swift,Love Story,3.92
Céline Dion,The Power of Love,5.71
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Tape Machines,Lost You,3.03
Taylor Swift,Enchanted,5.17
Ed Sheeran,Afterglow,1.68
Tape Machines,Lost You,3.03
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4.15
Taylor Swift,august,4.37
Taylor Swift,Tim McGraw,3.87
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Susan Egan,I Won't Say (I'm In Love),2.34
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Shawn Mendes,Where Were You In The Morning?,3.34
Lea Salonga,A Whole New World,2.68
Céline Dion,The Power of Love,5.71
Céline Dion,Where Does My Heart Beat Now,1.71
Dua Lipa,Levitating,3.36
Ed Sheeran,Afterglow,1.42
Tape Machines,Lost You,3.03
Miranda Lambert,Settling Down,2.19
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4.15
Taylor Swift,champagne problems,4.07
Ed Sheeran,Tenerife Sea,4.02
Taylor Swift,Red,3.13
Taylor Swift,this is me trying,3.25
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),3.22
Taylor Swift,You Belong With Me,3.85
Taylor Swift,Fearless,4.03
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Taylor Swift,invisible string,4.21
Taylor Swift,the 1,3.5
Taylor Swift,Red,0.09
Taylor Swift,Our Song,3.35
Taylor Swift,Style,0.03
Taylor Swift,tolerate it,4.09
Taylor Swift,august,4.37
Taylor Swift,betty,4.91
Taylor Swift,Enchanted,0.07
Taylor Swift,Lover,3.69
Taylor Swift,Delicate,3.87
Taylor Swift,Mean,0.19
Taylor Swift,champagne problems,4.07
Taylor Swift,mad woman,3.95
Taylor Swift,Blank Space,0.79
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,0.08
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,Tim McGraw,1.05
Maren Morris,The Bones - with Hozier,0.02
Taylor Swift,You Belong With Me,3.48
Ed Sheeran,Perfect,0.13
Miranda Lambert,Settling Down,3.29
Maren Morris,The Bones - with Hozier,3.29
Taylor Swift,august,4.37
Dua Lipa,Levitating,3.4
Dua Lipa,Don't Start Now,3.05
Tape Machines,Lost You,3.03
Harry Styles,Watermelon Sugar,2.9
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),1.0
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),6.5
Taylor Swift,Love Story,3.92
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Taylor Swift,champagne problems,4.07
Céline Dion,I Surrender,4.8
Taylor Swift,Our Song,3.35
Dua Lipa,Don't Start Now,3.05
Céline Dion,The Power of Love,5.71
Shawn Mendes,Señorita,3.18
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Harry Styles,Watermelon Sugar,2.9
Shawn Mendes,Where Were You In The Morning?,3.34
Ed Sheeran,Afterglow,3.09
Ed Sheeran,Perfect,4.39
Tape Machines,Lost You,3.03
Miranda Lambert,Settling Down,3.29
Taylor Swift,willow,3.58
Ed Sheeran,Shape of You,3.9
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Taylor Swift,august,4.37
Céline Dion,Let's Talk About Love,5.21
Lea Salonga,A Whole New World,2.68
Maren Morris,The Bones,3.29
Alan Walker,Darkside,3.53
Taylor Swift,Fearless,4.03
Céline Dion,I'm Alive,3.5
Taylor Swift,evermore (feat. Bon Iver),5.07
Dua Lipa,Levitating,1.43
Taylor Swift,cardigan,0.14
Céline Dion,Let's Talk About Love,5.21
Ed Sheeran,Perfect,0.33
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Taylor Swift,champagne problems,4.07
Lea Salonga,A Whole New World,2.68
Harry Styles,Watermelon Sugar,2.9
Taylor Swift,august,4.37
Miranda Lambert,Settling Down,3.29
Alan Walker,Faded,1.86
Dua Lipa,Levitating,1.97
Alan Walker,Faded,3.54
Maren Morris,The Bones - with Hozier,3.29
Céline Dion,Right In Front of You,4.23
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Taylor Swift,Love Story,3.92
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Taylor Swift,champagne problems,4.07
Céline Dion,I Surrender,4.8
Taylor Swift,Our Song,3.35
Dua Lipa,Don't Start Now,3.05
Céline Dion,The Power of Love,5.71
Shawn Mendes,Señorita,3.18
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Harry Styles,Watermelon Sugar,2.9
Shawn Mendes,Where Were You In The Morning?,3.34
Ed Sheeran,Afterglow,3.09
Ed Sheeran,Perfect,4.39
Tape Machines,Lost You,3.03
Miranda Lambert,Settling Down,3.29
Taylor Swift,willow,3.58
Ed Sheeran,Shape of You,3.9
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Taylor Swift,august,4.37
Céline Dion,Let's Talk About Love,5.21
Lea Salonga,A Whole New World,2.68
Maren Morris,The Bones,2.98
Taylor Swift,Fearless,0.24
Harry Styles,Watermelon Sugar,2.9
Dua Lipa,Levitating,3.4
Miranda Lambert,Settling Down,0.51
Harry Styles,Watermelon Sugar,2.89
Dua Lipa,Levitating,3.4
Taylor Swift,willow,3.58
Céline Dion,I'm Alive,3.5
Miranda Lambert,Settling Down,0.45
Miranda Lambert,Settling Down,2.26
Miranda Lambert,Settling Down,0.56
Kacey Musgraves,Rainbow,0.07
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Céline Dion,The Power of Love,5.71
Miranda Lambert,Settling Down,3.29
Alan Walker,Darkside,3.53
Dua Lipa,Don't Start Now,3.05
Taylor Swift,champagne problems,4.07
Ed Sheeran,Perfect,2.76
Maren Morris,The Bones - with Hozier,3.29
Taylor Swift,august,4.37
Dua Lipa,Levitating,3.4
Dua Lipa,Don't Start Now,3.05
Tape Machines,Lost You,3.03
Harry Styles,Watermelon Sugar,2.9
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Ed Sheeran,Afterglow,3.09
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",0.11
Taylor Swift,august,4.37
Dua Lipa,Levitating,3.4
Tape Machines,Lost You,3.03
Harry Styles,Watermelon Sugar,2.9
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),0.01
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Tape Machines,Lost You,3.03
Maren Morris,The Bones - with Hozier,3.29
Taylor Swift,august,4.37
Miranda Lambert,Settling Down,3.29
Ed Sheeran,Afterglow,1.25
Dua Lipa,Levitating,3.4
Harry Styles,Watermelon Sugar,2.9
Maren Morris,The Bones,3.12
Harry Styles,Watermelon Sugar,2.27
Harry Styles,Watermelon Sugar,0.63
Céline Dion,I Surrender,2.67
Maren Morris,The Bones,3.29
Alan Walker,Darkside,3.53
Taylor Swift,Our Song,0.13
Taylor Swift,the lakes,2.05
Taylor Swift,the lakes - bonus track,1.55
Lea Salonga,A Whole New World,0.02
Céline Dion,Right In Front of You,2.89
Céline Dion,Right In Front of You,1.35
Miranda Lambert,Settling Down,3.29
Maren Morris,The Bones - with Hozier,3.29
Taylor Swift,august,4.37
Dua Lipa,Levitating,3.4
Dua Lipa,Don't Start Now,3.05
Tape Machines,Lost You,3.03
Harry Styles,Watermelon Sugar,2.9
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Ed Sheeran,Afterglow,3.09
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Shawn Mendes,Señorita,3.18
Taylor Swift,willow,3.58
Taylor Swift,evermore (feat. Bon Iver),5.07
Céline Dion,I Surrender,3.89
Céline Dion,I Surrender,4.8
Dua Lipa,Levitating,3.4
Ed Sheeran,Perfect,4.39
Alan Walker,Darkside,2.04
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Ed Sheeran,Shape of You,0.01
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Céline Dion,I'm Alive,0.07
Ed Sheeran,Afterglow,0.02
Maren Morris,The Bones,3.29
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,willow,3.58
Céline Dion,The Power of Love,5.71
Dua Lipa,Don't Start Now,3.05
Harry Styles,Watermelon Sugar,2.9
Céline Dion,Right In Front of You,0.99
Taylor Swift,champagne problems,4.07
Taylor Swift,august,2.88
Taylor Swift,august,4.78
Dua Lipa,Levitating,3.4
Harry Styles,Watermelon Sugar,2.9
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Shawn Mendes,Where Were You In The Morning?,1.01
Taylor Swift,august,4.37
Maren Morris,The Bones - with Hozier,3.29
Taylor Swift,Fearless,4.03
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Taylor Swift,Our Song,3.35
Shawn Mendes,Where Were You In The Morning?,3.34
Céline Dion,Let's Talk About Love,5.21
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Alan Walker,Faded,3.54
Taylor Swift,Love Story,3.92
Shawn Mendes,Señorita,3.18
Tape Machines,Lost You,3.03
Miranda Lambert,Settling Down,3.29
Lea Salonga,A Whole New World,2.68
Céline Dion,I Surrender,4.8
Dua Lipa,Levitating,3.4
Ed Sheeran,Perfect,4.39
Alan Walker,Darkside,3.53
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Céline Dion,I'm Alive,3.5
Ed Sheeran,Afterglow,3.09
Ed Sheeran,Shape of You,1.25
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Maren Morris,The Bones - with Hozier,0.55
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Harry Styles,Watermelon Sugar,2.9
Taylor Swift,champagne problems,4.07
Taylor Swift,Our Song,3.35
Shawn Mendes,Señorita,3.18
Taylor Swift,Fearless,4.03
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Miranda Lambert,Settling Down,3.29
Maren Morris,The Bones,3.29
Céline Dion,I Surrender,4.8
Taylor Swift,evermore (feat. Bon Iver),5.07
Shawn Mendes,Where Were You In The Morning?,3.34
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",0.27
Taylor Swift,champagne problems,4.07
Céline Dion,Right In Front of You,4.23
Miranda Lambert,Settling Down,3.29
Maren Morris,The Bones - with Hozier,3.29
Taylor Swift,august,4.37
Dua Lipa,Levitating,3.4
Dua Lipa,Don't Start Now,3.05
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Maren Morris,The Bones - with Hozier,3.29
Tape Machines,Lost You,0.11
Harry Styles,Watermelon Sugar,2.9
Ed Sheeran,Afterglow,3.09
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",1.34
Taylor Swift,Our Song,3.35
Céline Dion,The Power of Love,5.71
Taylor Swift,august,4.37
Harry Styles,Watermelon Sugar,2.9
Alan Walker,Faded,3.54
Céline Dion,Let's Talk About Love,5.21
Céline Dion,Right In Front of You,4.23
Taylor Swift,Fearless,4.03
Lea Salonga,A Whole New World,2.68
Dua Lipa,Don't Start Now,3.05
Ed Sheeran,Perfect,4.39
Taylor Swift,willow,3.58
Tape Machines,Lost You,3.03
Taylor Swift,evermore (feat. Bon Iver),5.07
Dua Lipa,Levitating,3.4
Shawn Mendes,Where Were You In The Morning?,3.34
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Shawn Mendes,Señorita,3.18
Alan Walker,Darkside,3.53
Maren Morris,The Bones - with Hozier,3.29
Ed Sheeran,Shape of You,0.05
Taylor Swift,Love Story,3.92
Céline Dion,I'm Alive,0.01
Taylor Swift,august,0.02
Taylor Swift,august,4.32
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Miranda Lambert,Settling Down,3.29
Miranda Lambert,Settling Down,0.01
Miranda Lambert,Settling Down,0.02
Miranda Lambert,Settling Down,0.01
Céline Dion,I Surrender,0.0
Céline Dion,I Surrender,0.0
Shawn Mendes,There's Nothing Holdin' Me Back,0.05
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),0.16
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),0.0
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),0.04
Maren Morris,The Bones,0.0
Maren Morris,The Bones,0.04
Taylor Swift,champagne problems,0.0
Taylor Swift,champagne problems,1.02
Taylor Swift,champagne problems,0.0
Taylor Swift,august,0.08
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",0.0
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",0.01
Taylor Swift,august,4.37
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),1.21
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.73
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Maren Morris,The Bones - with Hozier,0.75
Kacey Musgraves,Rainbow,3.5
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Dua Lipa,Levitating,3.4
Taylor Swift,Our Song,3.35
Maren Morris,The Bones,3.29
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Afterglow,3.09
Taylor Swift,champagne problems,4.07
Céline Dion,Right In Front of You,4.23
Alan Walker,Darkside,3.53
Céline Dion,I Surrender,4.8
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Harry Styles,Watermelon Sugar,2.9
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Taylor Swift,Fearless,4.03
Ed Sheeran,Perfect,4.39
Céline Dion,The Power of Love,3.49
Céline Dion,The Power of Love,2.22
Alan Walker,Faded,3.54
Tape Machines,Lost You,3.03
Maren Morris,The Bones - with Hozier,0.01
Maren Morris,The Bones - with Hozier,1.81
Maren Morris,The Bones - with Hozier,1.48
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Taylor Swift,evermore (feat. Bon Iver),0.45
Dua Lipa,Don't Start Now,0.12
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Dua Lipa,Don't Start Now,3.05
Taylor Swift,willow,3.58
Céline Dion,Let's Talk About Love,5.21
Miranda Lambert,Settling Down,3.29
Taylor Swift,Love Story,3.92
Shawn Mendes,Señorita,3.18
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Lea Salonga,A Whole New World,2.68
Shawn Mendes,Where Were You In The Morning?,2.26
Shawn Mendes,Where Were You In The Morning?,1.08
Taylor Swift,august,4.37
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Dua Lipa,Levitating,3.4
Taylor Swift,Our Song,3.35
Maren Morris,The Bones,3.29
Céline Dion,I'm Alive,3.5
Ed Sheeran,Afterglow,3.09
Ed Sheeran,Shape of You,3.9
Taylor Swift,champagne problems,4.07
Céline Dion,Right In Front of You,4.23
Alan Walker,Darkside,3.53
Céline Dion,I Surrender,4.8
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Taylor Swift,cardigan,3.99
Céline Dion,Right In Front of You,0.04
Harry Styles,Watermelon Sugar,2.54
Maren Morris,The Bones - with Hozier,3.29
Dua Lipa,Levitating,3.4
Taylor Swift,august,4.37
Harry Styles,Watermelon Sugar,2.9
Miranda Lambert,Settling Down,0.81
Céline Dion,Right In Front of You,4.07
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),3.22
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,tolerate it,4.09
Taylor Swift,Lover,3.69
Taylor Swift,invisible string,2.0
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Alan Walker,Darkside,3.53
Maren Morris,The Bones,3.29
Céline Dion,The Power of Love,5.71
Taylor Swift,august,0.65
Taylor Swift,august,1.12
Taylor Swift,august,2.6
Taylor Swift,Fearless,4.03
Harry Styles,Watermelon Sugar,2.9
Taylor Swift,willow,3.58
Céline Dion,I Surrender,4.8
Dua Lipa,Don't Start Now,3.05
Taylor Swift,champagne problems,4.07
Maren Morris,The Bones - with Hozier,3.29
Céline Dion,Right In Front of You,4.23
Shawn Mendes,Señorita,3.18
Ed Sheeran,Afterglow,3.09
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Taylor Swift,Speak Now,1.0
Taylor Swift,Beautiful Eyes - Live From Clear Channel Stripped 2008,1.33
Justin Bieber,2 Much,1.95
Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),1.62
Taylor Swift,Jump Then Fall,1.29
Alan Walker,Faded,1.54
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,august,4.37
Dua Lipa,Levitating,3.4
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Alan Walker,Faded,3.54
Lea Salonga,A Whole New World,2.68
Ed Sheeran,Afterglow,3.09
Céline Dion,I'm Alive,3.5
Miranda Lambert,Settling Down,3.29
Céline Dion,The Power of Love,5.71
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Taylor Swift,champagne problems,4.07
Alan Walker,Darkside,3.53
Ed Sheeran,Perfect,0.06
Ed Sheeran,Perfect,1.97
Taylor Swift,evermore (feat. Bon Iver),5.07
Dua Lipa,Don't Start Now,1.97
Shawn Mendes,There's Nothing Holdin' Me Back,0.02
Alan Walker,Faded,0.0
Alan Walker,Faded,3.54
Maren Morris,The Bones,3.29
Dua Lipa,Levitating,3.4
Céline Dion,The Power of Love,4.98
Dua Lipa,Don't Start Now,0.17
Au/Ra,Dead Girl! (Shake My Head),0.51
Taylor Swift,willow,0.56
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),0.2
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Shawn Mendes,Señorita,3.14
Taylor Swift,champagne problems,4.07
Ed Sheeran,Perfect,4.39
Alan Walker,Faded,3.54
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Tape Machines,Lost You,3.03
Taylor Swift,Our Song,3.35
Céline Dion,The Power of Love,5.71
Lea Salonga,A Whole New World,2.68
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Taylor Swift,evermore (feat. Bon Iver),5.07
Céline Dion,Right In Front of You,4.23
Ed Sheeran,Shape of You,3.9
Céline Dion,I'm Alive,3.5
Shawn Mendes,Where Were You In The Morning?,3.34
Taylor Swift,willow,3.58
Dua Lipa,Levitating,3.4
Shawn Mendes,Señorita,0.2
Taylor Swift,Fearless,4.03
Harry Styles,Watermelon Sugar,2.9
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Taylor Swift,cardigan,3.71
Taylor Swift,cardigan,0.16
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Taylor Swift,august,4.37
Maren Morris,The Bones - with Hozier,1.73
Maren Morris,The Bones - with Hozier,1.58
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,cardigan,3.99
Ed Sheeran,Afterglow,3.09
Shawn Mendes,Señorita,3.18
Taylor Swift,willow,3.58
Taylor Swift,evermore (feat. Bon Iver),5.07
Céline Dion,I Surrender,4.8
Ed Sheeran,Shape of You,0.39
Céline Dion,The Power of Love,5.71
Taylor Swift,Love Story,3.92
Lea Salonga,A Whole New World,2.68
Alan Walker,Faded,3.54
Shawn Mendes,Where Were You In The Morning?,3.34
Céline Dion,Let's Talk About Love,5.21
Céline Dion,I'm Alive,3.5
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Maren Morris,The Bones,3.29
Alan Walker,Darkside,3.53
Taylor Swift,Fearless,4.03
Taylor Swift,Our Song,3.35
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Taylor Swift,champagne problems,4.07
Céline Dion,Right In Front of You,4.23
Miranda Lambert,Settling Down,3.29
Maren Morris,The Bones - with Hozier,3.29
Taylor Swift,august,4.37
Dua Lipa,Levitating,3.4
Dua Lipa,Don't Start Now,3.05
Tape Machines,Lost You,2.77
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Maren Morris,The Bones - with Hozier,3.29
Taylor Swift,Our Song,3.35
Dua Lipa,Don't Start Now,0.28
Taylor Swift,willow,3.58
Taylor Swift,evermore (feat. Bon Iver),5.07
Céline Dion,I Surrender,4.8
Ed Sheeran,Afterglow,3.09
Ed Sheeran,Afterglow,3.09
Céline Dion,The Power of Love,5.71
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Perfect,4.39
Taylor Swift,Love Story,3.92
Lea Salonga,A Whole New World,2.68
Alan Walker,Faded,3.54
Shawn Mendes,Where Were You In The Morning?,3.34
Céline Dion,Let's Talk About Love,5.21
Céline Dion,I'm Alive,3.5
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Maren Morris,The Bones,3.29
Alan Walker,Darkside,3.53
Taylor Swift,Fearless,4.03
Taylor Swift,Our Song,3.35
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Taylor Swift,champagne problems,4.07
Céline Dion,Right In Front of You,4.23
Miranda Lambert,Settling Down,3.29
Maren Morris,The Bones - with Hozier,3.29
Taylor Swift,august,0.61
Taylor Swift,august,2.0
Taylor Swift,august,0.38
Au/Ra,Dead Girl! (Shake My Head),3.84
Alan Walker,Fake A Smile,2.78
Alan Walker,On My Way,3.23
Alan Walker,Lily,2.67
Taylor Swift,august,2.25
Dua Lipa,Levitating,3.4
Dua Lipa,Don't Start Now,3.05
Tape Machines,Lost You,3.03
Harry Styles,Watermelon Sugar,2.9
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Taylor Swift,exile (feat. Bon Iver),0.55
Miranda Lambert,Settling Down,0.36
Miranda Lambert,Settling Down,0.74
Maren Morris,The Bones - with Hozier,3.29
Taylor Swift,august,4.37
Céline Dion,Right In Front of You,3.25
Dua Lipa,Levitating,3.4
Harry Styles,Watermelon Sugar,2.9
Miranda Lambert,Settling Down,3.29
Maren Morris,The Bones - with Hozier,3.29
Taylor Swift,august,4.37
Céline Dion,Right In Front of You,4.23
Dua Lipa,Levitating,3.4
Harry Styles,Watermelon Sugar,2.9
Miranda Lambert,Settling Down,3.29
Maren Morris,The Bones - with Hozier,3.29
Taylor Swift,august,4.37
Céline Dion,Right In Front of You,3.57
Dua Lipa,Levitating,3.4
Dua Lipa,Don't Start Now,3.05
Tape Machines,Lost You,3.03
Harry Styles,Watermelon Sugar,2.9
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,cardigan,3.99
Taylor Swift,cardigan,0.04
Ed Sheeran,Afterglow,0.02
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",2.24
Ed Sheeran,Afterglow,2.03
Shawn Mendes,Señorita,3.18
Taylor Swift,willow,0.42
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Céline Dion,Right In Front of You,4.23
Taylor Swift,august,0.43
Taylor Swift,august,3.94
Céline Dion,I Surrender,4.8
Taylor Swift,Love Story,3.92
Céline Dion,The Power of Love,3.73
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Taylor Swift,cardigan,3.99
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,exile (feat. Bon Iver),4.76
Ed Sheeran,Afterglow,0.16
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",3.61
Taylor Swift,Enchanted,4.09
Céline Dion,The Power of Love,5.71
Ed Sheeran,Afterglow,3.09
Céline Dion,I'm Alive,3.5
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Taylor Swift,Tim McGraw,3.87
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Justin Bieber,Anyone,3.18
Tape Machines,Lost You,3.03
Taylor Swift,Delicate,3.87
Taylor Swift,Love Story,3.92
Shawn Mendes,Señorita,3.18
Céline Dion,Where Does My Heart Beat Now,0.02
Céline Dion,Where Does My Heart Beat Now,2.24
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",0.02
Ed Sheeran,Tenerife Sea,4.02
Maren Morris,The Bones - with Hozier,3.29
Taylor Swift,august,4.37
Ed Sheeran,Shape of You,3.9
Taylor Swift,champagne problems,4.07
Taylor Swift,Tim McGraw,3.87
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,2.43
Dua Lipa,Don't Start Now,3.05
Taylor Swift,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),3.68
Harry Styles,Watermelon Sugar,2.9
Maren Morris,The Bones,3.29
Ed Sheeran,Perfect,4.39
Shawn Mendes,Señorita,3.18
Tape Machines,Lost You,3.03
Taylor Swift,Enchanted,5.87
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",4.56
Alan Walker,Darkside,3.53
Shawn Mendes,Where Were You In The Morning?,3.34
Céline Dion,Right In Front of You,4.23
Harry Styles,Watermelon Sugar,2.9
Taylor Swift,Red,3.72
Taylor Swift,exile (feat. Bon Iver),4.76
